real_category,Status,Channel,date,num_of_ticket
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-07,2
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-08,1
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-09,4
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-10,2
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-11,3
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-12,3
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-13,4
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-15,2
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-17,2
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-18,2
Information::EDC::Admin Fee Info,Closed,Chat,2025-11-19,3
Information::EDC::Admin Fee Info,Closed,Instagram,2025-10-04,1
Information::EDC::Admin Fee Info,Closed,Slack,2025-10-28,2
Information::EDC::Admin Fee Info,Closed,Slack,2025-10-31,1
Information::EDC::Admin Fee Info,Closed,Slack,2025-11-08,1
Information::EDC::Admin Fee Info,Closed,Web,2025-10-06,1
Information::EDC::Admin Fee Info,Closed,Web,2025-10-21,1
Information::EDC::Admin Fee Info,Closed,Web,2025-11-08,1
Information::EDC::Admin Fee Info,Closed,Web,2025-11-12,1
Information::EDC::Big Merchant Info,Closed,Chat,2025-10-28,1
Information::EDC::Big Merchant Info,Closed,Chat,2025-10-29,3
Information::EDC::Big Merchant Info,Closed,Slack,2025-11-08,1
Information::EDC::Big Merchant Info,Closed,Slack,2025-11-10,1
Information::EDC::Card Info,Closed,Chat,2025-10-05,5
Information::EDC::Card Info,Closed,Chat,2025-10-07,1
Information::EDC::Card Info,Closed,Chat,2025-10-08,1
Information::EDC::Card Info,Closed,Chat,2025-10-09,2
Information::EDC::Card Info,Closed,Chat,2025-10-10,1
Information::EDC::Card Info,Closed,Chat,2025-10-11,2
Information::EDC::Card Info,Closed,Chat,2025-10-12,1
Information::EDC::Card Info,Closed,Chat,2025-10-13,1
Information::EDC::Card Info,Closed,Chat,2025-10-14,1
Information::EDC::Card Info,Closed,Chat,2025-10-15,5
Information::EDC::Card Info,Closed,Chat,2025-10-16,1
Information::EDC::Card Info,Closed,Chat,2025-10-18,1
Information::EDC::Card Info,Closed,Chat,2025-10-21,2
Information::EDC::Card Info,Closed,Chat,2025-10-22,2
Information::EDC::Card Info,Closed,Chat,2025-10-23,2
Information::EDC::Card Info,Closed,Chat,2025-10-24,6
Information::EDC::Card Info,Closed,Chat,2025-10-25,5
Information::EDC::Card Info,Closed,Chat,2025-10-26,2
Information::EDC::Card Info,Closed,Chat,2025-10-28,5
Information::EDC::Card Info,Closed,Chat,2025-10-29,2
Information::EDC::Card Info,Closed,Chat,2025-10-31,5
Information::EDC::Card Info,Closed,Chat,2025-11-01,3
Information::EDC::Card Info,Closed,Chat,2025-11-02,3
Information::EDC::Card Info,Closed,Chat,2025-11-03,7
Information::EDC::Card Info,Closed,Chat,2025-11-04,7
Information::EDC::Card Info,Closed,Chat,2025-11-05,3
Information::EDC::Card Info,Closed,Chat,2025-11-06,5
Information::EDC::Card Info,Closed,Chat,2025-11-07,3
Information::EDC::Card Info,Closed,Chat,2025-11-08,3
Information::EDC::Card Info,Closed,Chat,2025-11-09,1
Information::EDC::Card Info,Closed,Chat,2025-11-10,6
Information::EDC::Card Info,Closed,Chat,2025-11-11,4
Information::EDC::Card Info,Closed,Chat,2025-11-12,1
Information::EDC::Card Info,Closed,Chat,2025-11-13,7
Information::EDC::Card Info,Closed,Chat,2025-11-14,4
Information::EDC::Card Info,Closed,Chat,2025-11-15,6
Information::EDC::Card Info,Closed,Chat,2025-11-16,3
Information::EDC::Card Info,Closed,Chat,2025-11-17,1
Information::EDC::Card Info,Closed,Chat,2025-11-18,2
Information::EDC::Card Info,Closed,Chat,2025-11-19,2
Information::EDC::Card Info,Closed,Chat,2025-11-20,1
Information::EDC::Card Info,Closed,Email,2025-10-10,1
Information::EDC::Card Info,Closed,Instagram,2025-10-05,2
Information::EDC::Card Info,Closed,Instagram,2025-10-08,3
Information::EDC::Card Info,Closed,Slack,2025-10-07,1
Information::EDC::Card Info,Closed,Slack,2025-10-08,1
Information::EDC::Card Info,Closed,Slack,2025-10-16,1
Information::EDC::Card Info,Closed,Slack,2025-10-20,2
Information::EDC::Card Info,Closed,Slack,2025-10-23,1
Information::EDC::Card Info,Closed,Slack,2025-10-25,1
Information::EDC::Card Info,Closed,Slack,2025-10-29,3
Information::EDC::Card Info,Closed,Slack,2025-11-01,1
Information::EDC::Card Info,Closed,Slack,2025-11-02,4
Information::EDC::Card Info,Closed,Slack,2025-11-05,2
Information::EDC::Card Info,Closed,Slack,2025-11-08,1
Information::EDC::Card Info,Closed,Slack,2025-11-10,1
Information::EDC::Card Info,Closed,Slack,2025-11-12,3
Information::EDC::Card Info,Closed,Slack,2025-11-19,1
Information::EDC::Card Info,Closed,Web,2025-10-23,1
Information::EDC::Card Info,Closed,Web,2025-10-28,1
Information::EDC::Card Info,Closed,Web,2025-10-29,1
Information::EDC::Card Info,Closed,Web,2025-11-02,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-06,2
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-07,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-11,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-13,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-17,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-19,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-22,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-24,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-26,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-10-30,2
Information::EDC::Claim Banner Info,Closed,Chat,2025-11-06,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-11-11,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-11-13,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-11-14,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-11-15,1
Information::EDC::Claim Banner Info,Closed,Chat,2025-11-17,1
Information::EDC::Claim Banner Info,Closed,Email,2025-10-25,1
Information::EDC::Claim Banner Info,Closed,Instagram,2025-10-08,2
Information::EDC::Claim Banner Info,Closed,Slack,2025-10-06,1
Information::EDC::Claim Banner Info,Closed,Slack,2025-10-31,1
Information::EDC::Claim Banner Info,Closed,Slack,2025-11-07,1
Information::EDC::Claim Banner Info,Closed,Slack,2025-11-12,1
Information::EDC::Claim Banner Info,Closed,Slack,2025-11-18,1
Information::EDC::Delivery Info,Closed,Chat,2025-10-05,7
Information::EDC::Delivery Info,Closed,Chat,2025-10-06,18
Information::EDC::Delivery Info,Closed,Chat,2025-10-07,8
Information::EDC::Delivery Info,Closed,Chat,2025-10-08,5
Information::EDC::Delivery Info,Closed,Chat,2025-10-09,3
Information::EDC::Delivery Info,Closed,Chat,2025-10-10,9
Information::EDC::Delivery Info,Closed,Chat,2025-10-11,3
Information::EDC::Delivery Info,Closed,Chat,2025-10-12,2
Information::EDC::Delivery Info,Closed,Chat,2025-10-13,6
Information::EDC::Delivery Info,Closed,Chat,2025-10-14,3
Information::EDC::Delivery Info,Closed,Chat,2025-10-15,4
Information::EDC::Delivery Info,Closed,Chat,2025-10-16,7
Information::EDC::Delivery Info,Closed,Chat,2025-10-17,3
Information::EDC::Delivery Info,Closed,Chat,2025-10-18,5
Information::EDC::Delivery Info,Closed,Chat,2025-10-19,1
Information::EDC::Delivery Info,Closed,Chat,2025-10-20,3
Information::EDC::Delivery Info,Closed,Chat,2025-10-21,1
Information::EDC::Delivery Info,Closed,Chat,2025-10-22,4
Information::EDC::Delivery Info,Closed,Chat,2025-10-23,5
Information::EDC::Delivery Info,Closed,Chat,2025-10-24,5
Information::EDC::Delivery Info,Closed,Chat,2025-10-25,6
Information::EDC::Delivery Info,Closed,Chat,2025-10-26,4
Information::EDC::Delivery Info,Closed,Chat,2025-10-27,3
Information::EDC::Delivery Info,Closed,Chat,2025-10-28,3
Information::EDC::Delivery Info,Closed,Chat,2025-10-29,5
Information::EDC::Delivery Info,Closed,Chat,2025-10-30,3
Information::EDC::Delivery Info,Closed,Chat,2025-10-31,5
Information::EDC::Delivery Info,Closed,Chat,2025-11-01,4
Information::EDC::Delivery Info,Closed,Chat,2025-11-02,5
Information::EDC::Delivery Info,Closed,Chat,2025-11-03,5
Information::EDC::Delivery Info,Closed,Chat,2025-11-04,7
Information::EDC::Delivery Info,Closed,Chat,2025-11-05,9
Information::EDC::Delivery Info,Closed,Chat,2025-11-06,19
Information::EDC::Delivery Info,Closed,Chat,2025-11-07,1
Information::EDC::Delivery Info,Closed,Chat,2025-11-08,3
Information::EDC::Delivery Info,Closed,Chat,2025-11-09,3
Information::EDC::Delivery Info,Closed,Chat,2025-11-10,17
Information::EDC::Delivery Info,Closed,Chat,2025-11-11,7
Information::EDC::Delivery Info,Closed,Chat,2025-11-12,20
Information::EDC::Delivery Info,Closed,Chat,2025-11-13,15
Information::EDC::Delivery Info,Closed,Chat,2025-11-14,4
Information::EDC::Delivery Info,Closed,Chat,2025-11-15,8
Information::EDC::Delivery Info,Closed,Chat,2025-11-16,4
Information::EDC::Delivery Info,Closed,Chat,2025-11-17,7
Information::EDC::Delivery Info,Closed,Chat,2025-11-18,3
Information::EDC::Delivery Info,Closed,Chat,2025-11-19,6
Information::EDC::Delivery Info,Closed,Chat,2025-11-20,6
Information::EDC::Delivery Info,Closed,Email,2025-10-09,1
Information::EDC::Delivery Info,Closed,Email,2025-10-17,1
Information::EDC::Delivery Info,Closed,Email,2025-10-23,2
Information::EDC::Delivery Info,Closed,Email,2025-10-30,1
Information::EDC::Delivery Info,Closed,Email,2025-10-31,1
Information::EDC::Delivery Info,Closed,Email,2025-11-03,2
Information::EDC::Delivery Info,Closed,Email,2025-11-04,2
Information::EDC::Delivery Info,Closed,Email,2025-11-06,1
Information::EDC::Delivery Info,Closed,Email,2025-11-09,1
Information::EDC::Delivery Info,Closed,Email,2025-11-11,1
Information::EDC::Delivery Info,Closed,Email,2025-11-18,1
Information::EDC::Delivery Info,Closed,Instagram,2025-10-05,2
Information::EDC::Delivery Info,Closed,Instagram,2025-10-06,4
Information::EDC::Delivery Info,Closed,Instagram,2025-10-08,1
Information::EDC::Delivery Info,Closed,Phone,2025-11-10,2
Information::EDC::Delivery Info,Closed,Slack,2025-10-04,2
Information::EDC::Delivery Info,Closed,Slack,2025-10-06,4
Information::EDC::Delivery Info,Closed,Slack,2025-10-07,4
Information::EDC::Delivery Info,Closed,Slack,2025-10-08,3
Information::EDC::Delivery Info,Closed,Slack,2025-10-10,1
Information::EDC::Delivery Info,Closed,Slack,2025-10-11,6
Information::EDC::Delivery Info,Closed,Slack,2025-10-12,1
Information::EDC::Delivery Info,Closed,Slack,2025-10-13,6
Information::EDC::Delivery Info,Closed,Slack,2025-10-15,5
Information::EDC::Delivery Info,Closed,Slack,2025-10-16,3
Information::EDC::Delivery Info,Closed,Slack,2025-10-17,4
Information::EDC::Delivery Info,Closed,Slack,2025-10-18,1
Information::EDC::Delivery Info,Closed,Slack,2025-10-19,2
Information::EDC::Delivery Info,Closed,Slack,2025-10-20,6
Information::EDC::Delivery Info,Closed,Slack,2025-10-21,3
Information::EDC::Delivery Info,Closed,Slack,2025-10-22,2
Information::EDC::Delivery Info,Closed,Slack,2025-10-23,1
Information::EDC::Delivery Info,Closed,Slack,2025-10-24,1
Information::EDC::Delivery Info,Closed,Slack,2025-10-25,1
Information::EDC::Delivery Info,Closed,Slack,2025-10-26,1
Information::EDC::Delivery Info,Closed,Slack,2025-10-27,7
Information::EDC::Delivery Info,Closed,Slack,2025-10-28,8
Information::EDC::Delivery Info,Closed,Slack,2025-10-29,9
Information::EDC::Delivery Info,Closed,Slack,2025-10-30,5
Information::EDC::Delivery Info,Closed,Slack,2025-10-31,4
Information::EDC::Delivery Info,Closed,Slack,2025-11-01,1
Information::EDC::Delivery Info,Closed,Slack,2025-11-02,2
Information::EDC::Delivery Info,Closed,Slack,2025-11-03,11
Information::EDC::Delivery Info,Closed,Slack,2025-11-04,18
Information::EDC::Delivery Info,Closed,Slack,2025-11-05,14
Information::EDC::Delivery Info,Closed,Slack,2025-11-06,8
Information::EDC::Delivery Info,Closed,Slack,2025-11-07,2
Information::EDC::Delivery Info,Closed,Slack,2025-11-08,1
Information::EDC::Delivery Info,Closed,Slack,2025-11-09,3
Information::EDC::Delivery Info,Closed,Slack,2025-11-10,4
Information::EDC::Delivery Info,Closed,Slack,2025-11-11,10
Information::EDC::Delivery Info,Closed,Slack,2025-11-12,7
Information::EDC::Delivery Info,Closed,Slack,2025-11-13,12
Information::EDC::Delivery Info,Closed,Slack,2025-11-14,5
Information::EDC::Delivery Info,Closed,Slack,2025-11-15,1
Information::EDC::Delivery Info,Closed,Slack,2025-11-17,1
Information::EDC::Delivery Info,Closed,Slack,2025-11-18,2
Information::EDC::Delivery Info,Closed,Slack,2025-11-19,6
Information::EDC::Delivery Info,Closed,Slack,2025-11-20,1
Information::EDC::Delivery Info,Closed,Web,2025-10-05,3
Information::EDC::Delivery Info,Closed,Web,2025-10-06,3
Information::EDC::Delivery Info,Closed,Web,2025-10-09,2
Information::EDC::Delivery Info,Closed,Web,2025-10-10,3
Information::EDC::Delivery Info,Closed,Web,2025-10-12,1
Information::EDC::Delivery Info,Closed,Web,2025-10-14,1
Information::EDC::Delivery Info,Closed,Web,2025-10-17,1
Information::EDC::Delivery Info,Closed,Web,2025-10-19,1
Information::EDC::Delivery Info,Closed,Web,2025-10-20,1
Information::EDC::Delivery Info,Closed,Web,2025-10-24,1
Information::EDC::Delivery Info,Closed,Web,2025-11-05,2
Information::EDC::Delivery Info,Closed,Web,2025-11-08,3
Information::EDC::Delivery Info,Closed,Web,2025-11-11,1
Information::EDC::Delivery Info,Closed,Web,2025-11-12,1
Information::EDC::Delivery Info,Closed,Web,2025-11-14,1
Information::EDC::Delivery Info,Closed,Web,2025-11-15,1
Information::EDC::Delivery Info,Closed,Web,2025-11-16,1
Information::EDC::Delivery Info,Closed,Web,2025-11-17,1
Information::EDC::Delivery Info,Closed,Web,2025-11-19,1
Information::EDC::Disbursement Info,Closed,Chat,2025-10-22,1
Information::EDC::Disbursement Info,Closed,Chat,2025-11-03,2
Information::EDC::Disbursement Info,Closed,Slack,2025-11-12,1
Information::EDC::Garansi Ekstra Info,Closed,Chat,2025-10-05,1
Information::EDC::Garansi Ekstra Info,Closed,Chat,2025-10-12,1
Information::EDC::Garansi Ekstra Info,Closed,Chat,2025-10-20,1
Information::EDC::Garansi Ekstra Info,Closed,Chat,2025-11-13,2
Information::EDC::Garansi Ekstra Info,Closed,Chat,2025-11-16,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-05,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-06,5
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-07,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-08,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-10,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-11,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-12,3
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-13,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-14,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-15,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-16,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-17,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-18,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-20,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-21,3
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-24,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-26,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-27,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-10-30,3
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-01,3
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-02,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-03,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-04,6
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-05,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-06,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-07,9
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-08,6
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-09,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-10,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-11,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-12,4
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-13,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-14,1
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-16,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-17,3
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-18,2
Information::EDC::Komisi Agen Info,Closed,Chat,2025-11-20,1
Information::EDC::Komisi Agen Info,Closed,Instagram,2025-10-06,1
Information::EDC::Komisi Agen Info,Closed,Instagram,2025-10-07,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-10-06,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-10-13,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-10-22,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-10-23,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-10-29,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-10-31,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-11-08,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-11-09,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-11-10,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-11-11,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-11-13,1
Information::EDC::Komisi Agen Info,Closed,Slack,2025-11-17,2
Information::EDC::Komisi Agen Info,Closed,Slack,2025-11-18,1
Information::EDC::Komisi Agen Info,Closed,Web,2025-10-06,1
Information::EDC::Komisi Agen Info,Closed,Web,2025-10-29,1
Information::EDC::Komisi Agen Info,Closed,Web,2025-11-13,1
Information::EDC::Owneship Change,Closed,Chat,2025-10-08,2
Information::EDC::Owneship Change,Closed,Chat,2025-10-10,2
Information::EDC::Owneship Change,Closed,Chat,2025-10-11,1
Information::EDC::Owneship Change,Closed,Chat,2025-10-15,1
Information::EDC::Owneship Change,Closed,Chat,2025-10-17,3
Information::EDC::Owneship Change,Closed,Chat,2025-10-18,1
Information::EDC::Owneship Change,Closed,Chat,2025-10-20,1
Information::EDC::Owneship Change,Closed,Chat,2025-10-21,1
Information::EDC::Owneship Change,Closed,Chat,2025-10-22,1
Information::EDC::Owneship Change,Closed,Chat,2025-10-24,1
Information::EDC::Owneship Change,Closed,Chat,2025-10-26,2
Information::EDC::Owneship Change,Closed,Chat,2025-10-29,1
